nische,brand_haendler,url_programm,netzwerk,zielmarkt,provision,provision_datenqualitaet,cookie_dauer,cookie_datenqualitaet,aov_bekannt,social_media_erlaubt,instagram_erlaubt,deep_links,produktfeed_api,internationale_lieferung,besonderheiten,quelle_url,pruefdatum
Interior/Möbel,Lowe's,https://app.impact.com/campaign-promo-signup/Lowes.brand,Impact,US,1%,VERIFIED,1 Tag,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://app.impact.com/campaign-promo-signup/Lowes.brand,2026-09-26
Interior/Möbel,Article,https://www.article.com/,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Programmseite/Impact-Vorschau gefunden; im Verzeichnis ohne aktives Programm,https://www.affiliate-marketing.de/partnerprogramme/article.com,2026-09-26
Interior/Möbel,Burrow,https://burrow.com/,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Programmseite/Impact-Vorschau gefunden; im Verzeichnis ohne aktives Programm,https://www.affiliate-marketing.de/partnerprogramme/burrow.com,2026-09-26
Interior/Möbel,Interior Define,https://www.interiordefine.com/,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Programmseite/Impact-Vorschau gefunden; im Verzeichnis ohne aktives Programm,https://www.affiliate-marketing.de/partnerprogramme/interiordefine.com,2026-09-26
Interior/Möbel,Rove Concepts,https://www.roveconcepts.com/,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Programmseite/Impact-Vorschau gefunden; im Verzeichnis ohne aktives Programm,https://www.affiliate-marketing.de/partnerprogramme/roveconcepts.com,2026-09-26
Interior/Licht,YLighting,https://www.ylighting.com/,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Programmseite/Impact-Vorschau gefunden; im Verzeichnis ohne aktives Programm,https://www.affiliate-marketing.de/partnerprogramme/ylighting.com,2026-09-26
Schlaf/Matratzen,Emma (DE/AT/CH),https://www.emma-matratze.de/,Awin (+ Daisycon AT/CH),DE/AT/CH,3–10%,THIRD-PARTY ESTIMATE (DE-Zeile zuletzt 2023-04-18 aktualisiert),30 Tage,THIRD-PARTY ESTIMATE (Programmbeschreibung),'Überdurchschnittlich hoher Warenwert' (ohne Zahl) – CLAIMED,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),30+ Länder,SEM eingeschränkt; Brand-Seite /partnerprogramm verweist nur auf brand-partnerships@emma-sleep.com; 0%-Finanzierung,https://www.affiliate-marketing.de/partnerprogramme/emma,2026-09-26
Schlaf/Matratzen,Emma (UK),https://www.emma-sleep.co.uk/,Awin,UK,5–7%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,SEM eingeschränkt,https://www.affiliate-marketing.de/partnerprogramme/emma,2026-09-26
Schlaf/Matratzen,bett1.de (BODYGUARD-Matratze),https://www.bett1.de/,Awin (Bett1 DACH) + CJ (bett1 EU),DE/AT/CH (+ES/FR/PL),CJ 5%; Programmbeschreibung: '8 % CPA für alle gültigen Bestellungen',THIRD-PARTY ESTIMATE / CLAIMED,UNKNOWN,UNKNOWN,'Durchschnittlicher Warenkorbwert von über 320 €' – CLAIMED,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),"Shops in AT, CH, ES, FR, PL; grenzüberschreitendes Tracking",100 Nächte Probeschlafen (Storno-Risiko),https://www.affiliate-marketing.de/partnerprogramme/bett1.de,2026-09-26
Schlaf/Matratzen,Simba Sleep (UK),https://simbasleep.com/pages/affiliate,'our affiliate network' (Awin-Listing: simbasleep.com),UK,"'as much as 5%' – Start-CPA 5% auf Netto-Umsatz (Awin-Listing 3,3%)",CLAIMED,30 Tage,VERIFIED,£627 (Brand-Angabe) – CLAIMED,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Awin-Produktdaten),UNKNOWN,Provision erst nach Ablauf der 200-Nächte-Probeschlafphase – sehr lange Validierung,https://simbasleep.com/pages/affiliate ; https://www.affiliate-marketing.de/partnerprogramme/simbasleep.com,2026-09-26
Schlaf/Matratzen,Casper,https://casper.com/,Partnerize (US lt. Listing); Impact (Casper Canada),US / CA,US: UNKNOWN; Kanada: CAD 15 pro Bestellung,VERIFIED (CA) / UNKNOWN (US),CA: 45 Tage,VERIFIED (CA),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://app.impact.com/campaign-promo-signup/Casper.brand ; https://www.affiliate-marketing.de/partnerprogramme/casper.com,2026-09-26
Schlaf/Matratzen,Purple,https://purple.com/affiliate-program,Impact,US,2% of item sale amount (Default),VERIFIED,30 Tage,VERIFIED,UNKNOWN,Ja (eigenes Creator-/Influencer-Programm unter /ambassador),Ja,UNKNOWN,UNKNOWN,UNKNOWN,Sperre ~3 Monate nach Monatsende (100-Nächte-Test); Vergütungsstruktur nach Freischaltung per Mail,https://purple.com/affiliate-program ; https://app.impact.com/campaign-promo-signup/Purple.brand,2026-09-26
Schlaf/Matratzen,Saatva,https://join.partnerize.com/saatva/en,Partnerize,US,UNKNOWN (Awin-US-Listing 3%),THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Separates Ambassador- (Give $100/Get $100) und Chiropraktiker-Programm,https://www.saatva.com/ ; https://www.affiliate-marketing.de/partnerprogramme/saatva.com,2026-09-26
Schlaf/Matratzen,Nectar Sleep (US),https://app.impact.com/campaign-promo-signup/Nectar-Sleep.brand,Impact,US,8–12% (SKU-abhängig),VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Zahlung bei Sperre (2 Monate nach Monatsende); Offenlegungspflicht; Coupon-Sites nur mit gültigem Code,https://app.impact.com/campaign-promo-signup/Nectar-Sleep.brand ; https://www.nectarsleep.com/p/affiliates,2026-09-26
Schlaf/Matratzen,Nectar Sleep (UK),https://app.impact.com/campaign-promo-signup/Nectar-UK.brand,Impact,UK,£80 pro Bestellung bzw. 12% (SKU-abhängig),VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CAP-Code-Compliance verlangt,https://app.impact.com/campaign-promo-signup/Nectar-UK.brand,2026-09-26
Schlaf/Matratzen,DreamCloud,https://app.impact.com/campaign-promo-signup/DreamCloud.brand,Impact,US,$150 pro Bestellung bzw. 12% (SKU-abhängig),VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Gleicher Konzern wie Nectar (Resident/Nectar Brand LLC); Zahlung bei Sperre,https://app.impact.com/campaign-promo-signup/DreamCloud.brand ; https://www.dreamcloudsleep.com/p/affiliates,2026-09-26
Schlaf/Matratzen,Helix Sleep,https://app.impact.com/campaign-promo-signup/Helix-Sleep.brand,Impact,US/CA,5% Default ('earn up to 6%'); CPC-Partner 0%,VERIFIED,90 Tage (First Click),VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Traffic nur aus US/CA erlaubt,Coupon-/Deal-/Cashback-Sites nur mit Genehmigung; Brand-Bidding verboten,https://app.impact.com/campaign-promo-signup/Helix-Sleep.brand,2026-09-26
Schlaf/Matratzen,Tuft & Needle,https://app.impact.com/campaign-promo-signup/Tuft-and-Needle.brand,Impact,US,2–5%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,De-Duplizierung gegen Paid Social/Paid Search/andere Affiliates,https://app.impact.com/campaign-promo-signup/Tuft-and-Needle.brand,2026-09-26
Schlaf/Matratzen,Eight Sleep,https://app.impact.com/campaign-promo-signup/Eight-Sleep.brand,Impact,US,2%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Erlaubte Kanäle: Deal/Coupon, Content/Blog, Mobile, Newsletter, Email (Social nicht explizit gelistet)",https://app.impact.com/campaign-promo-signup/Eight-Sleep.brand,2026-09-26
Schlaf/Matratzen,Sleep Number,https://app.impact.com/campaign-promo-signup/Sleep-Number.brand,Impact,US,2%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Zahlung 45 Tage nach Rechnungsstellung,https://app.impact.com/campaign-promo-signup/Sleep-Number.brand,2026-09-26
Schlaf/Bettwäsche,Brooklinen,https://app.impact.com/campaign-promo-signup/Brooklinen.brand,Impact,US,0% Default (individuell verhandelt),VERIFIED,1 Tag,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Coupon-Codes nur mit Erlaubnis,https://app.impact.com/campaign-promo-signup/Brooklinen.brand,2026-09-26
Schlaf/Bettwäsche,Parachute Home,https://app.impact.com/campaign-promo-signup/Parachute-Home.brand,Impact,US,10% Neukunden / 5% Bestandskunden,VERIFIED,7 Tage,VERIFIED,UNKNOWN,"Ja (Social-Profile als 'Your Material' zulässig, müssen im Profil angegeben werden)",Ja (kein Brand-Bidding auf Instagram/Facebook),UNKNOWN,UNKNOWN,UNKNOWN,Sperre >3 Monate nach Monatsende,https://app.impact.com/campaign-promo-signup/Parachute-Home.brand,2026-09-26
Schlaf/Bettwäsche,Buffy,https://app.impact.com/campaign-promo-signup/Buffy.brand,Impact (Awin-US-Listing zeigt 15% – widersprüchlich),US,3%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ShopMy-Tracking auf Website; Zahlung 5 Tage nach Sperre,https://app.impact.com/campaign-promo-signup/Buffy.brand,2026-09-26
Schlaf/Bettwäsche,Snowe,https://snowehome.com/,Awin,US,10%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,UNKNOWN,https://www.affiliate-marketing.de/partnerprogramme/snowehome.com,2026-09-26
Schlaf/Matratzen,Coco-Mat,https://www.coco-mat.com/,UNKNOWN,EU/US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Website nicht erreichbar (522); nicht im Verzeichnis,https://www.coco-mat.com/,2026-09-26
Schlaf/Matratzen,OTTY (UK),https://otty.com/,UNKNOWN,UK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Affiliate-Seite gefunden,https://otty.com/,2026-09-26
Smart Home/Licht,Govee (DE),https://us.govee.com/pages/affiliate,"Awin (DE); Impact (EU/US, ohne Rate)",DE (US-Programm separat),5–12% (Awin DE),THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,"US-Affiliate-Seite JS-gerendert (keine Daten); zahlreiche Sub-Netzwerk-Listings 3,8–10,5%",https://www.affiliate-marketing.de/partnerprogramme/govee.com,2026-09-26
Smart Home/Licht,Nanoleaf,https://nanoleaf.me/en-us/pages/affiliate-program,Impact,"US, CA, EU, GB, AU, JP, HK",10% (alle Regionen),VERIFIED,30 Tage,VERIFIED,UNKNOWN,"Ja ('creators, influencers, bloggers, streamers')",Ja (Creator-Programm),Ja (custom affiliate link),UNKNOWN,UNKNOWN,"Bonus-Kampagnen, Gratisprodukte möglich; Zahlung via Impact",https://nanoleaf.me/en-us/pages/affiliate-program ; https://app.impact.com/campaign-promo-signup/Nanoleaf.brand,2026-09-26
Smart Home/Licht,Philips Hue (US),https://www.philips-hue.com/en-us/explore-hue/affiliate-programme,UNKNOWN (FAQ nicht geladen),US,"7% Basis, bis 10% im ersten Monat",VERIFIED,UNKNOWN,UNKNOWN,'High average order values' (ohne Zahl) – CLAIMED,UNKNOWN,UNKNOWN,UNKNOWN,Ja ('product feed'),UNKNOWN,Kontakt partners.signify@signify.com,https://www.philips-hue.com/en-us/explore-hue/affiliate-programme,2026-09-26
Smart Home/Licht,Philips Hue (DE),https://www.philips-hue.com/de-de/explore-hue/affiliate-programme,UNKNOWN,DE,"7% Basisprovision, im ersten Monat bis zu 10%",VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produkt-Feeds),UNKNOWN,Kampagnenbeschränkungen in FAQ (nicht geladen),https://www.philips-hue.com/de-de/explore-hue/affiliate-programme,2026-09-26
Smart Home/Licht,Philips Hue (UK),https://www.philips-hue.com/en-gb/explore-hue/affiliate-programme,UNKNOWN,UK,"5% baseline, up to 7% in first month",VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja,UNKNOWN,UNKNOWN,https://www.philips-hue.com/en-gb/explore-hue/affiliate-programme,2026-09-26
Smart Home,tado° (DE),https://www.tado.com/de-de,Awin,DE,4–5%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,SEM eingeschränkt,https://www.affiliate-marketing.de/partnerprogramme/tado.com,2026-09-26
Smart Home,tado° (UK),https://www.tado.com/gb-en,Awin,UK,5%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja,UNKNOWN,UNKNOWN,https://www.affiliate-marketing.de/partnerprogramme/tado.com,2026-09-26
Smart Home,eufy (US),https://www.eufy.com/affiliate,Impact,US,7% (Impact-Default); Brand-Seite: '7%~15% commission on all approved sales',VERIFIED (7%) / CLAIMED (bis 15%),30 Tage,VERIFIED,UNKNOWN,Ja ('Social Media Sites' als Affiliate-Typ),Ja (Social allgemein),Ja ('custom links to any URL'),Ja ('Frequently updated product feeds'),UNKNOWN,Gift-Card-SKUs ausgeschlossen; Impressions-Attribution nicht erlaubt,https://www.eufy.com/affiliate ; https://app.impact.com/campaign-promo-signup/Eufy-US.brand,2026-09-26
Smart Home,eufy (DE),https://app.impact.com/campaign-promo-signup/Eufy-DE.brand,Impact,DE,4–6% (Default 4%),VERIFIED,30 Tage (Last Click),VERIFIED,UNKNOWN,NUR MIT GENEHMIGUNG ('Permission must be granted by Advertiser before affiliates promote the program across their own social media properties'),Nur mit Genehmigung,UNKNOWN,UNKNOWN,UNKNOWN,Auch E-Mail nur mit Genehmigung,https://app.impact.com/campaign-promo-signup/Eufy-DE.brand,2026-09-26
Smart Home,Anker (US + DE-Store),https://app.impact.com/campaign-promo-signup/Anker.brand,Impact,"US, DE (anker.com/eu-de)",8%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Anker SOLIX DE separat über Awin 1–5% (Listing); Anker UK Webgains 5% (Listing),https://app.impact.com/campaign-promo-signup/Anker.brand ; https://www.affiliate-marketing.de/partnerprogramme/anker.com,2026-09-26
Smart Home,Ring (US),https://app.impact.com/campaign-promo-signup/Ring.brand,Impact,US,10% (SKU-Ausnahmen),VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ring-Geräte auch über Amazon Associates US (4% 'Ring Devices'),https://app.impact.com/campaign-promo-signup/Ring.brand,2026-09-26
Smart Home,Ring Intercom (DE/UK),https://de-de.ring.com/products/intercom,TradeTracker,"DE, UK",1%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SEM verboten; nur Intercom-Produkt,https://www.affiliate-marketing.de/partnerprogramme/ring.com,2026-09-26
Smart Home,Arlo (DE),https://www.arlo.com/de_de/,Awin,DE,5–10%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,SEM eingeschränkt,https://www.affiliate-marketing.de/partnerprogramme/arlo.com,2026-09-26
Smart Home,Arlo (UK),https://www.arlo.com/en-gb/,Awin,UK,10%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja,UNKNOWN,US: CJ 5% (Listing),https://www.affiliate-marketing.de/partnerprogramme/arlo.com,2026-09-26
Smart Home,SwitchBot,https://www.switch-bot.com/,Awin (US) / CJ,US,6–15%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,Brand-Seite blockt (429),https://www.affiliate-marketing.de/partnerprogramme/switch-bot.com,2026-09-26
Smart Home,Aqara,https://www.aqara.com/,UNKNOWN,US ('Aqara DTC'),"bis 6,4% (Listing, Netzwerk/Region unklar)",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Brand-Programmseite gefunden,https://www.affiliate-marketing.de/partnerprogramme/aqara.com,2026-09-26
Smart Home,Eve (Eve Systems),https://www.evehome.com/,UNKNOWN,DE/US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Keine Programmseite/Listing gefunden,https://www.evehome.com/en-us,2026-09-26
Smart Home,Netatmo,https://www.netatmo.com/,UNKNOWN,DE/EU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Im Verzeichnis (seit 2015) ohne aktives Programm,https://www.affiliate-marketing.de/partnerprogramme/netatmo.com,2026-09-26
Smart Home/Saugroboter,Ecovacs (DE/UK),https://www.ecovacs.com/de,Awin,"DE, UK",5%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,US: CJ 5% (Listing),https://www.affiliate-marketing.de/partnerprogramme/ecovacs.com,2026-09-26
Smart Home/Saugroboter,Roborock (US),https://us.roborock.com/pages/roborock-affiliate-program,Impact,US,4–7%,VERIFIED,45 Tage,VERIFIED,'High AOV $400+' – CLAIMED,UNKNOWN,UNKNOWN,UNKNOWN,Ja ('Full Data Feed available on Impact'),UNKNOWN,Bewerbung wird geprüft,https://us.roborock.com/pages/roborock-affiliate-program,2026-09-26
Smart Home/Saugroboter,Roborock (DE),https://de.roborock.com/pages/roborock-affiliate-partnerprogramme,Webgains (Listing 4%); weitere Sub-Netzwerke,DE,Listing Webgains 4%; Programmbeschreibung '6%-10% Verkaufsprovision',THIRD-PARTY ESTIMATE / CLAIMED,30 Tage,THIRD-PARTY ESTIMATE,'Hoher AOV €760' – CLAIMED (Programmbeschreibung),UNKNOWN,UNKNOWN,UNKNOWN,Ja ('Vollständiger Datenfeed'),UNKNOWN,Häufige Rabatte; Brand-Seite gab 503,https://www.affiliate-marketing.de/partnerprogramme/roborock.com,2026-09-26
Smart Home/Saugroboter,Roborock (UK),https://uk.roborock.com/,Webgains,UK,12%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja,UNKNOWN,SEM verboten,https://www.affiliate-marketing.de/partnerprogramme/roborock.com,2026-09-26
Smart Home/Saugroboter,Dreame (US),https://www.dreametech.com/pages/affiliate-program,Impact oder Webgains,US,'minimum of 5%' / '6% Commission on all sales',CLAIMED,30 Tage,VERIFIED,UNKNOWN,Ja ('Share links with your followers on platforms like Instagram and YouTube'),Ja,UNKNOWN,UNKNOWN,UNKNOWN,Nur von Dreame bereitgestellte Banner verwenden,https://www.dreametech.com/pages/affiliate-program,2026-09-26
Smart Home/Saugroboter,Dreame (EU/DE),https://www.dreametech.com/,"CJ (Dreame EU); Impact (Dreame Germany, ohne Rate)",DE/EU,5% (CJ),THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://www.affiliate-marketing.de/partnerprogramme/dreametech.com,2026-09-26
Smart Home,Dyson (DE),https://www.dyson.de/,Awin,"DE (AT 4,2%, CH 3%)",5%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,SEM eingeschränkt,https://www.affiliate-marketing.de/partnerprogramme/dyson.de,2026-09-26
Smart Home,Dyson (UK),https://app.impact.com/campaign-promo-signup/Dyson.brand,Impact,UK,1% of item sale amount,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten lt. Listing),UNKNOWN,Zahlung 45 Tage nach Rechnungsstellung,https://app.impact.com/campaign-promo-signup/Dyson.brand,2026-09-26
Smart Home/Saugroboter,iRobot,https://about.irobot.com/affiliates,CJ,US (EU via Sub-Netzwerk),2%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Affiliate-Seite JS-gerendert,https://www.affiliate-marketing.de/partnerprogramme/irobot.com,2026-09-26
Smart Home,Sonos,https://app.impact.com/campaign-promo-signup/Sonos.brand,Impact,US,"3% (einzelne SKUs 0%, Refurbished reduziert)",VERIFIED,30 Tage,VERIFIED,UNKNOWN,"Ja, aber keine Sonos-Marke in Social-Handles; keine Influencer-/Mitarbeiter-/Leak-Codes",Ja (mit Markenregeln),UNKNOWN,UNKNOWN,UNKNOWN,Offizielle Brand-Assets nicht verändern,https://app.impact.com/campaign-promo-signup/Sonos.brand,2026-09-26
Smart Home,Google Store,https://store.google.com/,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kein öffentliches Programm gefunden (URL-Versuch leitet auf Store-Startseite),https://store.google.com/us/,2026-09-26
Smart Home,Apple Services Performance Partners,https://performance-partners.apple.com/home,Partnerize,International,je Produkt und Markt ('local market rate'),VERIFIED (Modell) / UNKNOWN (Sätze),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"NUR Apple Services (Music, TV, Podcasts, Bücher, Filme) – KEINE Hardware (iPhone/HomePod); Auszahlung typischerweise 60–90 Tage",https://performance-partners.apple.com/home,2026-09-26
