shortcode,url,handle,posted_at_utc,is_new,seen_last_week,age_days,views,metric,topic_index,topic_pct,in_top_quartile,followers,followers_source,vpf,tier,likes,comments,likes_per_view,n_topics,topics,topic_group,kw_room,kw_style,kw_setting,kw_combo,hook,hook_source,hook_h,ai_disclosed_kw,caption_first_line,code_room,code_style,code_hook,code_production,code_realism
DW8_CcQESn8,https://www.instagram.com/reel/DW8_CcQESn8/,visionbuildofficial,2026-04-10T13:30:38.457000+00:00,False,,167.4,6600000,views,2.2373,0.75,True,50000,embed_reel,132.0,5_EXTREME_OUTLIER,87479,1208,0.0133,1,modern-architecture,architecture,whole_home,modern_luxury,none,modern_luxury × whole_home,curiosity,code,descriptive,False,The Craziest Snake Tower Ever Built in the USA 🐍🏙️ #ConstructionUSA #SkyscraperBuild #Timel,whole_home,futuristic,curiosity,ai_generated,fantasy_impossible
C_P-6KmOGt9,https://www.instagram.com/reel/C_P-6KmOGt9/,soothenests,2024-08-29T10:01:37.317000+00:00,False,,756.6,2500000,views,2.2302,0.75,True,2000000,embed_reel,1.25,2_GOOD,105382,227,0.0422,1,dream-bedrooms,luxury_room,bedroom,cozy_rustic,mountain_snow,cozy_rustic × bedroom,aspirational,code,aspirational,False,A cozy luxury room with a front-row seat to winter's beauty #cozybedroom #cozyapartment #wintervibes,bedroom,modern_luxury,aspirational,ai_generated,stylized_dreamy
DUqxZBfEmhR,https://www.instagram.com/reel/DUqxZBfEmhR/,tuesday_leroux,2026-02-12T18:42:16.343000+00:00,False,,224.2,3900000,views,2.2286,0.9167,True,1000000,embed_reel,3.9,3_VERY_GOOD,306512,4213,0.0786,1,luxury-house,luxury_home,home_theater,modern_luxury,none,modern_luxury × home_theater,money,code,money,False,$41M Mansion with a Cinema!,pool,modern_luxury,money,real_footage,real_existing
C4BB-H_yXuj,https://www.instagram.com/reel/C4BB-H_yXuj/,arteo_luxury,2024-03-02T15:00:00.600000+00:00,False,,936.4,2500000,views,2.2036,0.8333,True,871000,embed_reel,2.8703,3_VERY_GOOD,57342,320,0.0229,1,luxury-bathroom-design,luxury_room,bathroom,modern_luxury,none,modern_luxury × bathroom,aspirational,code,descriptive,False,"A touch of pure luxury In the opulence of black and ivory hues, this luxury bathroom transcends mere aest",bathroom,dark_luxury,aspirational,ai_generated,aspirational_realistic
Cwxf5cmsoSX,https://www.instagram.com/reel/Cwxf5cmsoSX/,design.input,2023-09-04T14:33:54.470000+00:00,False,,1116.4,900000,views,2.1765,0.6667,False,103000,embed_reel,8.7379,4_VIRAL,44900,2897,0.0499,1,midjourney-architecture,ai,whole_home,other,none,other × whole_home,curiosity,code,descriptive,True,"Comment ""timber"" to learn how 👉🏻 Alterations - 01 Creating versions of similar design concepts in context using inpainti",whole_home,futuristic,curiosity,ai_generated,aspirational_realistic
DXUIBEajIwd,https://www.instagram.com/reel/DXUIBEajIwd/,architectkhyatisaini,2026-04-19T13:11:37.742000+00:00,False,,158.5,5000000,views,2.1739,0.9167,True,11000,embed_reel,454.5455,5_EXTREME_OUTLIER,390290,362,0.0781,1,dream-home,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,aspirational,code,descriptive,False,"Because some things are not luxury, they're a feeling.",other,cozy_rustic,aspirational,ai_generated,aspirational_realistic
DGgYzqfCnkk,https://www.instagram.com/reel/DGgYzqfCnkk/,propertymatter7,2025-02-25T18:35:31.991000+00:00,False,,576.2,3800000,views,2.1714,0.8333,True,847000,embed_reel,4.4864,3_VERY_GOOD,258928,522,0.0681,1,luxury-house,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,promotional,code,aspirational,False,"Contact Details : +92-316-7303-977 Dream home, interior design, architecture, luxury living, home tour",whole_home,modern_luxury,promotional,real_footage,real_existing
DUsw1h-Emra,https://www.instagram.com/reel/DUsw1h-Emra/,luxurydreamhub,2026-02-13T13:15:54.453000+00:00,False,,223.4,737000,views,2.1178,0.6667,False,1000000,embed_reel,0.737,2_GOOD,34619,284,0.047,1,luxury-bedroom,luxury_room,bedroom,modern_luxury,none,modern_luxury × bedroom,aspirational,code,descriptive,False,A world of elegance and starlight.,bedroom,other,aspirational,ai_generated,stylized_dreamy
DQJ5NlWCAFh,https://www.instagram.com/reel/DQJ5NlWCAFh/,asharch_design,2025-10-23T14:10:06.085000+00:00,False,,336.4,608000,views,2.1002,0.6667,False,114000,embed_reel,5.3333,4_VIRAL,55094,89,0.0906,1,futuristic-interior,future_arch,other,futuristic,none,futuristic × other,descriptive,code,descriptive,False,"A luxurious modern interior balancing sleek finishes, soft textures, and ambient lighting for an elegant feel.",living_room,dark_luxury,descriptive,3d_render,aspirational_realistic
DVYna7xjmAK,https://www.instagram.com/reel/DVYna7xjmAK/,wayup_media,2026-03-02T14:00:12.988000+00:00,False,,206.4,4800000,views,2.087,0.8333,True,941000,embed_reel,5.101,4_VIRAL,243876,1599,0.0508,1,dream-home,luxury_home,whole_home,other,none,other × whole_home,choice,code,choice,False,"One of these matches her energy perfectly, which house is it?",whole_home,modern_luxury,choice,real_footage,real_existing
DVAOBuiEjci,https://www.instagram.com/reel/DVAOBuiEjci/,almostlove21,2026-02-21T02:36:32.925000+00:00,False,,215.9,7300000,views,2.0857,0.75,True,175000,account_lookup,41.7143,5_EXTREME_OUTLIER,945400,2300,0.1295,1,dream-room,fantasy_dream,other,cozy_rustic,none,cozy_rustic × other,descriptive,code,descriptive,False,My cozy room 😍 .,bedroom,other,descriptive,real_footage,real_existing
DYmzKjXta1v,https://www.instagram.com/reel/DYmzKjXta1v/,mednikovadesign,2026-05-21T15:46:23.240000+00:00,False,,126.3,636000,views,2.0818,0.75,True,20000,embed_reel,31.8,5_EXTREME_OUTLIER,16489,109,0.0259,1,art-deco-interior-design,style,other,art_deco,city_skyline,art_deco × other,none,code,descriptive,False,#designinteriors #designdubai #interiordesign #studiodesign #dubaiinteriors,living_room,art_deco,none,ai_generated,aspirational_realistic
DXI12kqxCk1,https://www.instagram.com/reel/DXI12kqxCk1/,renovatemate,2026-04-15T04:01:15.822000+00:00,False,,162.8,1400000,views,2.0772,0.75,True,286000,embed_reel,4.8951,3_VERY_GOOD,37299,264,0.0266,1,luxury-pool,pool,pool,modern_luxury,none,modern_luxury × pool,promotional,code,promotional,False,Early access for these pool link in bio.,pool,other,promotional,ai_generated,stylized_dreamy
DYfXRE8hEx6,https://www.instagram.com/reel/DYfXRE8hEx6/,nesthome.03,2026-05-18T18:27:55.602000+00:00,False,,129.2,352000,views,2.0657,0.75,True,39000,embed_reel,9.0256,4_VIRAL,20494,,0.0582,1,cozy-winter-cabin,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,aspirational,code,aspirational,False,Hidden Peace in the Snow ❄️🏔️ #WinterCabin #SnowyHills #USAViews #LuxembourgNature #CozyEscape,whole_home,cozy_rustic,aspirational,ai_generated,stylized_dreamy
DE20vHgS3NL,https://www.instagram.com/reel/DE20vHgS3NL/,meridas.house,2025-01-15T18:40:05.017000+00:00,False,,617.2,279000,views,2.0014,0.8333,True,,,,,,,,1,organic-modern,style,other,biophilic,none,biophilic × other,promotional,heuristic,promotional,False,Organic Modern inspo ✨ Shop links in bio 🛍️ Organic Modern decor staples: 🤍 Clay pottery and woven bas,,,,,
C__GsibSv6K,https://www.instagram.com/reel/C__GsibSv6K/,nostalgicraindrops,2024-09-16T17:13:58.287000+00:00,False,,738.3,1100000,views,1.959,0.6667,False,713000,embed_reel,1.5428,2_GOOD,72898,167,0.0663,1,rain-cozy,cozy_ambience,other,cozy_rustic,rain,cozy_rustic × other,promotional,code,promotional,False,Save the Rain Sleep Playlist in my bio!,bedroom,cozy_rustic,promotional,ai_generated,stylized_dreamy
DbLl2eEtYWH,https://www.instagram.com/reel/DbLl2eEtYWH/,decorrwitms,2026-07-24T15:44:44.258000+00:00,False,,62.3,1200000,views,1.9355,1.0,True,44000,embed_reel,27.2727,5_EXTREME_OUTLIER,,1281,,1,bathroom-design,room_generic,bathroom,other,none,other × bathroom,instructional,code,descriptive,False,A beautiful bathroom isn't just about tiles and fittings—the right dimensions make it comfortable to use every day.,bathroom,modern_luxury,instructional,unclear,aspirational_realistic
DOcrXxqknf7,https://www.instagram.com/reel/DOcrXxqknf7/,naturesms,2025-09-11T04:11:56.462000+00:00,False,,378.8,1300000,views,1.9316,0.75,True,10000000,embed_reel,0.13,1_NORMAL,62238,224,0.0479,1,house-in-the-forest,unusual_home,whole_home,other,rain,other × whole_home,aspirational,code,curiosity,False,"Find a place where no one is, listen to a quiet music, listen to the rain in the mount",bedroom,biophilic,aspirational,ai_generated,stylized_dreamy
C3ktMaosAXN,https://www.instagram.com/reel/C3ktMaosAXN/,lucaslagoons,2024-02-20T14:59:43.530000+00:00,False,,947.4,1300000,views,1.9288,0.6667,False,932000,embed_reel,1.3948,2_GOOD,101092,364,0.0778,1,luxury-pool,pool,pool,tropical,none,tropical × pool,descriptive,code,descriptive,False,"This tropical lagoon in Englewood, Florida, was designed to mimic an old Florida swimming hole.",pool,tropical,descriptive,real_footage,real_existing
DSIaDRLjGMU,https://www.instagram.com/reel/DSIaDRLjGMU/,prinzessavideo_ai,2025-12-11T17:21:21.520000+00:00,False,,287.3,3300000,views,1.9192,0.5833,False,19000,embed_reel,173.6842,5_EXTREME_OUTLIER,23592,218,0.0071,1,ai-interior-design,ai,other,other,none,other × other,descriptive,code,descriptive,False,AI-Ремонт | Зал — вариант №1 Тестирую AI-workflow по визуализации интерьеров: 1 фото → план,living_room,minimalist,descriptive,ai_generated,aspirational_realistic
DcG3vbhCYtF,https://www.instagram.com/reel/DcG3vbhCYtF/,relaxinoffgrid,2026-08-16T16:16:15.259000+00:00,False,,39.3,177000,views,1.884,0.9167,True,1000000,embed_reel,0.177,1_NORMAL,11150,103,0.063,1,glass-house,unusual_home,whole_home,cozy_rustic,rain,cozy_rustic × whole_home,aspirational,code,descriptive,False,Sound ON.,living_room,cozy_rustic,aspirational,ai_generated,stylized_dreamy
DQUUZF-EpAX,https://www.instagram.com/reel/DQUUZF-EpAX/,naturesms,2025-10-27T15:20:00.469000+00:00,False,,332.4,319000,views,1.8721,0.6667,False,10000000,embed_reel,0.0319,1_NORMAL,8414,70,0.0264,1,cozy-winter-cabin,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,question,code,question,False,"On a snowy day, who would you most like to live with in such a cozy cave cabin?",bedroom,cozy_rustic,question,ai_generated,stylized_dreamy
DVtm6pNkiO_,https://www.instagram.com/reel/DVtm6pNkiO_/,tucasad3co,2026-03-10T17:39:51.540000+00:00,False,,198.3,1700000,views,1.8589,0.8333,True,272000,embed_reel,6.25,4_VIRAL,35673,244,0.021,1,living-room-design,room_generic,living_room,other,none,other × living_room,curiosity,code,descriptive,False,Nadie cree que esta sala empezó vacía… mira la transformación completa Transformación de interior paso a paso.,living_room,modern_luxury,curiosity,ai_generated,aspirational_realistic
C_aGkRDutcQ,https://www.instagram.com/reel/C_aGkRDutcQ/,karim.eltaher.designs,2024-09-02T08:20:56.544000+00:00,False,,752.7,2100000,views,1.851,0.75,True,934000,embed_reel,2.2484,3_VERY_GOOD,35870,162,0.0171,1,luxury-bathroom-design,luxury_room,bathroom,modern_luxury,none,modern_luxury × bathroom,descriptive,code,aspirational,False,Luxury bathroom🖤 ✨🪄 Make your dreams🤩🖤 #homedecor #designinspiration #architecture #interiordesigne,bathroom,modern_luxury,descriptive,3d_render,aspirational_realistic
DJCTsDzPJQ_,https://www.instagram.com/reel/DJCTsDzPJQ_/,ohneis652,2025-04-29T15:47:46.239000+00:00,False,,513.3,693000,views,1.8455,0.6667,False,423000,embed_reel,1.6383,2_GOOD,34332,,0.0495,1,ai-architecture,ai,whole_home,other,none,other × whole_home,contrarian,code,descriptive,False,Most AI architecture looks like cheap 3D renders.,whole_home,brutalist,contrarian,ai_generated,aspirational_realistic
DRe15ajgGtf,https://www.instagram.com/reel/DRe15ajgGtf/,facade_designn,2025-11-25T13:56:34.720000+00:00,False,,303.4,531000,views,1.8216,0.75,True,47000,embed_reel,11.2979,4_VIRAL,8335,138,0.0157,1,parametric-architecture,future_arch,whole_home,futuristic,none,futuristic × whole_home,curiosity,code,descriptive,False,"✨When architecture dares to break the rules, magic happens...",whole_home,biophilic,curiosity,ai_generated,stylized_dreamy
DUWxMeTCn65,https://www.instagram.com/reel/DUWxMeTCn65/,exploringdreamhomes,2026-02-05T00:15:44.895000+00:00,False,,232.0,996000,views,1.8192,0.6667,False,177000,embed_reel,5.6271,4_VIRAL,46378,728,0.0466,1,ai-generated-house,ai,whole_home,other,none,other × whole_home,descriptive,code,descriptive,False,So beautiful ❤️😍,whole_home,mediterranean,descriptive,ai_generated,aspirational_realistic
DZhTwuExTC6,https://www.instagram.com/reel/DZhTwuExTC6/,radixarchitecturaldesignstudio,2026-06-13T09:07:10.178000+00:00,False,,103.6,432000,views,1.8151,0.8333,True,3000,embed_reel,144.0,5_EXTREME_OUTLIER,7579,39,0.0175,1,tropical-house-architecture-styles,architecture,whole_home,tropical,none,tropical × whole_home,descriptive,code,fantasy,False,"Timeless Kerala architecture, reimagined with purpose.",whole_home,other,descriptive,unclear,aspirational_realistic
DOY7KFpifBY,https://www.instagram.com/reel/DOY7KFpifBY/,harmosai,2025-09-09T17:12:55.212000+00:00,False,,380.3,728000,views,1.8132,0.8333,True,57000,embed_reel,12.7719,4_VIRAL,34601,140,0.0475,3,futuristic-house;futuristic-houses;modern-villa,future_arch,whole_home,futuristic,rain,futuristic × whole_home,aspirational,code,descriptive,False,Let the storm roll in.,whole_home,modern_luxury,aspirational,ai_generated,stylized_dreamy
DVf3hz8k2lW,https://www.instagram.com/reel/DVf3hz8k2lW/,midnight_files_ll,2026-03-05T09:35:38.962000+00:00,False,,203.6,2000000,views,1.8026,0.5833,False,8000,embed_reel,250.0,5_EXTREME_OUTLIER,89955,484,0.045,1,underground-house,unusual_home,whole_home,other,none,other × whole_home,curiosity,code,descriptive,False,Built under ground #midnightfiles #underground #house #Home,other,other,curiosity,unclear,aspirational_realistic
DDPcz3FsVAU,https://www.instagram.com/reel/DDPcz3FsVAU/,nature._.videos,2024-12-06T15:09:14.468000+00:00,False,,657.4,834000,views,1.8013,0.8333,True,5000000,embed_reel,0.1668,1_NORMAL,24725,168,0.0296,1,luxury-cabin,unusual_home,whole_home,cozy_rustic,forest,cozy_rustic × whole_home,descriptive,code,descriptive,False,A cozy wooden cabin interior with a modern aesthetic.,living_room,cozy_rustic,descriptive,ai_generated,stylized_dreamy
DUzFNSYDXY5,https://www.instagram.com/reel/DUzFNSYDXY5/,antt,2026-02-16T00:09:21.417000+00:00,False,,221.0,2700000,views,1.8,0.6667,False,57000,embed_reel,47.3684,5_EXTREME_OUTLIER,270083,370,0.1,1,luxury-penthouse,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,descriptive,code,descriptive,False,#penthouse,living_room,modern_luxury,descriptive,real_footage,real_existing
DVYdwbwk-1G,https://www.instagram.com/reel/DVYdwbwk-1G/,the_conscious_dreamers,2026-03-02T12:35:46.234000+00:00,False,,206.5,3300000,views,1.7838,0.6667,False,62000,embed_reel,53.2258,5_EXTREME_OUTLIER,135059,270,0.0409,1,infinity-pools,pool,pool,other,city_skyline,other × pool,aspirational,code,location,False,the Alto 54 infinity pool feels like you're floating in the sky with the Burj Khalifa and Dubai skyline stretching endle,pool,modern_luxury,aspirational,real_footage,real_existing
DZMyqPbTlEg,https://www.instagram.com/reel/DZMyqPbTlEg/,sucy_dome_house_factory,2026-06-05T09:53:06.959000+00:00,False,,111.6,167000,views,1.7775,0.8333,True,10000,embed_reel,16.7,4_VIRAL,5748,64,0.0344,1,glass-house,unusual_home,whole_home,other,none,other × whole_home,instructional,code,instructional,False,How is a glass room created?,whole_home,futuristic,instructional,real_footage,real_existing
DDj-lyuOm2b,https://www.instagram.com/reel/DDj-lyuOm2b/,thevisualpoetflavia,2024-12-14T14:29:13.653000+00:00,False,,649.4,1000000,views,1.773,0.6667,False,145000,embed_reel,6.8966,4_VIRAL,101039,337,0.101,1,quiet-luxury,luxury_room,other,modern_luxury,none,modern_luxury × other,aspirational,code,descriptive,False,"""Let me be surrounded by luxury, I can do without the necessities!"" Oscar Wilde #luxury",other,cozy_rustic,aspirational,real_footage,real_existing
DVBqpjrADzS,https://www.instagram.com/reel/DVBqpjrADzS/,ourmidwayhome,2026-02-21T16:05:53.711000+00:00,False,,215.3,246000,views,1.7647,0.75,True,187000,embed_reel,1.3155,2_GOOD,9336,2122,0.038,1,organic-modern,style,other,biophilic,none,biophilic × other,pov,code,aspirational,False,"For the ones drawn to organic modern design, calm spaces with simple styling, and a mix of moody + bold neutra",other,biophilic,pov,real_footage,real_existing
DLGXLeZIgMX,https://www.instagram.com/reel/DLGXLeZIgMX/,dreamxvoyager,2025-06-19T22:38:01.483000+00:00,False,,462.1,94000,views,1.7554,0.75,True,22000,embed_reel,4.2727,3_VERY_GOOD,4569,4333,0.0486,1,future-houses-2050,future_arch,whole_home,futuristic,none,futuristic × whole_home,choice,code,choice,False,Which house do you pick?,whole_home,mediterranean,choice,real_footage,real_existing
C62pYvFIb2s,https://www.instagram.com/reel/C62pYvFIb2s/,vacations,2024-05-12T03:46:58.019000+00:00,False,,865.8,447000,views,1.7499,0.5833,False,7000000,embed_reel,0.0639,1_NORMAL,8330,107,0.0186,2,overwater-villa;underwater-hotel,hotel_resort,whole_home,other,underwater,other × whole_home,aspirational,code,fantasy,False,One of the most magical experiences in Maldives..,bedroom,modern_luxury,aspirational,real_footage,real_existing
DY2lB2QpHBO,https://www.instagram.com/reel/DY2lB2QpHBO/,the_haunted_tale,2026-05-27T18:50:42.810000+00:00,False,,120.2,973000,views,1.7329,0.5833,False,50000,embed_reel,19.46,4_VIRAL,102011,388,0.1048,1,rain-cozy,cozy_ambience,whole_home,cozy_rustic,rain,cozy_rustic × whole_home,aspirational,code,fantasy,False,Somewhere out there… rainy nights still feel magical.,other,cozy_rustic,aspirational,ai_generated,stylized_dreamy
DK2Kx6tyuNR,https://www.instagram.com/reel/DK2Kx6tyuNR/,riya_realtor,2025-06-13T15:41:49.748000+00:00,False,,468.3,3000000,views,1.7143,0.75,True,62000,embed_reel,48.3871,5_EXTREME_OUTLIER,174540,3059,0.0582,1,luxury-house,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,money,code,money,False,100 cr ka villa 50 crore me??😳 #billionaire #millionaire #money #luxury #luxurylifestyle #motivation,whole_home,modern_luxury,money,real_footage,real_existing
DRxG60ZCCMe,https://www.instagram.com/reel/DRxG60ZCCMe/,eliemoussa_creative_design,2025-12-02T16:11:38.891000+00:00,False,,296.3,675000,views,1.7132,0.8333,True,,,,,,,,1,luxury-living-room-design,luxury_room,living_room,modern_luxury,none,modern_luxury × living_room,aspirational,heuristic,aspirational,False,Unwind and relax in the embrace of our living room sanctuary… #design #instagram #art #lounge #mood #renderlovers #insta,,,,,
